dimensie/0/_name,dimensie/0/__text,dimensie/1/_name,dimensie/1/__text,dimensie/2/_name,dimensie/2/__text,dimensie/3/_name,dimensie/3/__text
aantal,"53071623,58",jaar,2010,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2010,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,"32128641,82",jaar,2010,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,"191527897,3",jaar,2010,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,"699277742,3",jaar,2010,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"560235969,9",jaar,2010,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"263389480,1",jaar,2010,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2168482113,jaar,2010,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,631399647,jaar,2010,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"192670354,4",jaar,2010,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"443437869,9",jaar,2010,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"113925240,8",jaar,2010,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"18272913,11",jaar,2010,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"141360797,1",jaar,2011,netwerk,snelwegen,voertuigtype,motor
aantal,"289966230,6",jaar,2011,netwerk,gewestwegen,voertuigtype,motor
aantal,"236094253,7",jaar,2011,netwerk,gemeentewegen,voertuigtype,motor
aantal,16481049859,jaar,2011,netwerk,snelwegen,voertuigtype,personenwagen
aantal,17753489051,jaar,2011,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,10926306244,jaar,2011,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2124309383,jaar,2011,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2492343085,jaar,2011,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1411060791,jaar,2011,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,"132048220,2",jaar,2011,netwerk,snelwegen,voertuigtype,bus
aantal,"207549610,6",jaar,2011,netwerk,gewestwegen,voertuigtype,bus
aantal,"56516975,77",jaar,2011,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2011,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,"31643583,26",jaar,2011,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,"204194261,1",jaar,2011,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,701121802,jaar,2011,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"536485183,8",jaar,2011,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"273025600,1",jaar,2011,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2187258861,jaar,2011,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,"607161757,1",jaar,2011,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"200554851,7",jaar,2011,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"447277570,2",jaar,2011,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"109551929,1",jaar,2011,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"19020681,15",jaar,2011,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"139469616,9",jaar,2012,netwerk,snelwegen,voertuigtype,motor
aantal,"300887099,5",jaar,2012,netwerk,gewestwegen,voertuigtype,motor
aantal,"241313830,4",jaar,2012,netwerk,gemeentewegen,voertuigtype,motor
aantal,16425338728,jaar,2012,netwerk,snelwegen,voertuigtype,personenwagen
aantal,18407701868,jaar,2012,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,10929612602,jaar,2012,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2178219821,jaar,2012,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2635468380,jaar,2012,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1469725945,jaar,2012,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,"128972892,8",jaar,2012,netwerk,snelwegen,voertuigtype,bus
aantal,"213203011,1",jaar,2012,netwerk,gewestwegen,voertuigtype,bus
aantal,"57186165,59",jaar,2012,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2012,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,"32835361,43",jaar,2012,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,"208708592,1",jaar,2012,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,"694580137,4",jaar,2012,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"544814278,1",jaar,2012,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"273108219,1",jaar,2012,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2179865239,jaar,2012,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,"600054018,6",jaar,2012,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"195235938,2",jaar,2012,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"445765631,4",jaar,2012,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"108269459,6",jaar,2012,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"18516233,83",jaar,2012,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"145234564,1",jaar,2013,netwerk,snelwegen,voertuigtype,motor
aantal,303589868,jaar,2013,netwerk,gewestwegen,voertuigtype,motor
aantal,"173803634,9",jaar,2013,netwerk,gemeentewegen,voertuigtype,motor
aantal,17255064645,jaar,2013,netwerk,snelwegen,voertuigtype,personenwagen
aantal,18736788571,jaar,2013,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,7941330838,jaar,2013,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2269738058,jaar,2013,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2660879284,jaar,2013,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1059245577,jaar,2013,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,"99510029,19",jaar,2013,netwerk,snelwegen,voertuigtype,bus
aantal,"213059328,8",jaar,2013,netwerk,gewestwegen,voertuigtype,bus
aantal,"54695913,03",jaar,2013,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2013,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,48040711,jaar,2013,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,139297283,jaar,2013,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,"674924206,8",jaar,2013,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"801340099,9",jaar,2013,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"162816096,7",jaar,2013,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2110903292,jaar,2013,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,"879558621,4",jaar,2013,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"115992091,2",jaar,2013,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"431663445,1",jaar,2013,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"158701272,9",jaar,2013,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"11000724,07",jaar,2013,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"148707544,5",jaar,2014,netwerk,snelwegen,voertuigtype,motor
aantal,"307330020,5",jaar,2014,netwerk,gewestwegen,voertuigtype,motor
aantal,"175551707,8",jaar,2014,netwerk,gemeentewegen,voertuigtype,motor
aantal,17650015691,jaar,2014,netwerk,snelwegen,voertuigtype,personenwagen
aantal,18948653581,jaar,2014,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,8013181529,jaar,2014,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2382114442,jaar,2014,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2761002179,jaar,2014,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1096646681,jaar,2014,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,"102867097,6",jaar,2014,netwerk,snelwegen,voertuigtype,bus
aantal,"214781952,4",jaar,2014,netwerk,gewestwegen,voertuigtype,bus
aantal,"55290017,96",jaar,2014,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2014,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,"49852795,13",jaar,2014,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,"143819959,8",jaar,2014,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,689346993,jaar,2014,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"815775889,7",jaar,2014,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"164940944,9",jaar,2014,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2189046114,jaar,2014,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,"909122637,9",jaar,2014,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"119306254,1",jaar,2014,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"447643049,6",jaar,2014,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"164035592,8",jaar,2014,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"11315040,25",jaar,2014,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,149511879,jaar,2015,netwerk,snelwegen,voertuigtype,motor
aantal,"306877833,5",jaar,2015,netwerk,gewestwegen,voertuigtype,motor
aantal,"175004277,8",jaar,2015,netwerk,gemeentewegen,voertuigtype,motor
aantal,18019088841,jaar,2015,netwerk,snelwegen,voertuigtype,personenwagen
aantal,19212501925,jaar,2015,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,8111358949,jaar,2015,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2463270791,jaar,2015,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2835529185,jaar,2015,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1124390512,jaar,2015,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,"105505034,9",jaar,2015,netwerk,snelwegen,voertuigtype,bus
aantal,"218657765,5",jaar,2015,netwerk,gewestwegen,voertuigtype,bus
aantal,"56037199,62",jaar,2015,netwerk,gemeentewegen,voertuigtype,bus
aantal,0,jaar,2015,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,"50685382,81",jaar,2015,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,"145980054,8",jaar,2015,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,"694349144,1",jaar,2015,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"814776770,8",jaar,2015,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,"164094140,7",jaar,2015,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2255705864,jaar,2015,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,"928918868,6",jaar,2015,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,"121427022,4",jaar,2015,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,"461274454,3",jaar,2015,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"167607483,3",jaar,2015,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,"11516174,53",jaar,2015,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,0,jaar,2016,netwerk,snelwegen,voertuigtype,speciaal voertuig
aantal,194900000,jaar,2016,netwerk,gewestwegen,voertuigtype,bus
aantal,156500000,jaar,2016,netwerk,gemeentewegen,voertuigtype,speciaal voertuig
aantal,693900000,jaar,2016,netwerk,snelwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,849500000,jaar,2016,netwerk,gewestwegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,175100000,jaar,2016,netwerk,gemeentewegen,voertuigtype,vrachtwagen uit 1 stuk
aantal,2271200000,jaar,2016,netwerk,snelwegen,voertuigtype,trekker met oplegger
aantal,975800000,jaar,2016,netwerk,gewestwegen,voertuigtype,trekker met oplegger
aantal,130600000,jaar,2016,netwerk,gemeentewegen,voertuigtype,trekker met oplegger
aantal,464500000,jaar,2016,netwerk,snelwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,176100000,jaar,2016,netwerk,gewestwegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,12400000,jaar,2016,netwerk,gemeentewegen,voertuigtype,vrachtwagen met aanhangwagen
aantal,148900000,jaar,2016,netwerk,snelwegen,voertuigtype,motor
aantal,303100000,jaar,2016,netwerk,gewestwegen,voertuigtype,motor
aantal,174100000,jaar,2016,netwerk,gemeentewegen,voertuigtype,motor
aantal,18306200000,jaar,2016,netwerk,snelwegen,voertuigtype,personenwagen
aantal,19352400000,jaar,2016,netwerk,gewestwegen,voertuigtype,personenwagen
aantal,8232600000,jaar,2016,netwerk,gemeentewegen,voertuigtype,personenwagen
aantal,2517300000,jaar,2016,netwerk,snelwegen,voertuigtype,bestelwagen
aantal,2934600000,jaar,2016,netwerk,gewestwegen,voertuigtype,bestelwagen
aantal,1172500000,jaar,2016,netwerk,gemeentewegen,voertuigtype,bestelwagen
aantal,106100000,jaar,2016,netwerk,snelwegen,voertuigtype,bus
aantal,50400000,jaar,2016,netwerk,gemeentewegen,voertuigtype,bus
aantal,53500000,jaar,2016,netwerk,gewestwegen,voertuigtype,speciaal voertuig
aantal,24800000000,jaar,2017,netwerk,snelwegen,voertuigtype,alle (uitgenomen motoren)
aantal,25100000000,jaar,2017,netwerk,gewestwegen,voertuigtype,alle (uitgenomen motoren)
aantal,10100000000,jaar,2017,netwerk,gemeentewegen,voertuigtype,alle (uitgenomen motoren)
aantal,25038500000,jaar,2018,netwerk,snelwegen,voertuigtype,alle
aantal,25330900000,jaar,2018,netwerk,gewestwegen,voertuigtype,alle
aantal,10300500000,jaar,2018,netwerk,gemeentewegen,voertuigtype,alle
aantal,25159208630,jaar,2019,netwerk,snelwegen,voertuigtype,alle (uitgenomen motoren)
aantal,25613569334,jaar,2019,netwerk,gewestwegen,voertuigtype,alle (uitgenomen motoren)
aantal,10412561791,jaar,2019,netwerk,gemeentewegen,voertuigtype,alle (uitgenomen motoren)
